Ids,CHG,SMILES,True vals,AttentiveFP,GraphConv,GCN,GAT,DAG,Set
CHEMBL281380,0,n1(Nc2ccc(cc2)OC)cccc1,-2.9250546385,-3.2193427,-3.3426185,-3.159365,-3.2905056,-3.0559072,train
CHEMBL24864,0,n1(/N=C/2\C=CC(=O)C=C2)cccc1,-0.2127167848,-0.29103184,0.020240575,-0.47040954,-0.49192327,-0.3207816,train
CHEMBL24959,0,c1(=S)n(Cc2cnccc2)cc[nH]1,-2.5809127626,-2.5968556,-2.637645,-2.5972507,-2.594092,-2.6653578,train
CHEMBL24743,0,C(=O)(c1c(O)cccc1)c1ccccc1,-1.2340982871,-1.2838242,-1.1682024,-1.4016294,-1.2832909,-1.2312391,train
CHEMBL27549,0,C12=C(NC(=O)CC2)CCc2c1cccc2,-2.6638828008,-2.7106824,-2.6969392,-2.7455757,-2.6837966,-2.6584296,train
CHEMBL280712,0,C1(C(=O)CCC1=O)c1ccccc1,-2.2352068789,-2.173208,-2.371896,-2.2094564,-2.088288,-2.2990146,train
CHEMBL280995,0,C1(=O)C(C(=O)c2c1cccc2)CC=C,-1.1570798003,-1.1245227,-1.2317924,-1.1747652,-1.2201962,-1.1799879,train
CHEMBL441227,0,C(=O)(CNC1CC1)[C@@H](N)CCCC,-2.4912485672,-2.5927863,-2.489185,-2.6354065,-2.4975631,-2.5668743,train
CHEMBL28341,0,C1(=O)O[C@H]([C@H](C1)OC(=O)C)CO,-3.0524599884,-2.866499,-2.8197443,-2.8083785,-2.7847757,-2.9720712,train
CHEMBL287399,0,c12c(cccn1ccn2)c1ccccc1,-2.1265204126,-2.1939912,-2.436687,-2.2598202,-2.4496884,-2.3017344,train
CHEMBL27097,0,c12C(=CCCn1ccn2)c1ccccc1,-2.3676713434,-2.4039373,-2.407213,-2.3294802,-2.4025736,-2.3604205,train
CHEMBL27596,0,[nH]1c2nc(ccc2[nH]c(=O)c1=O)OC,-1.4833139163,-1.4275101,-1.6585473,-1.4398084,-1.3080513,-1.3881537,train
CHEMBL26029,0,c12c([n+](on2)[O-])c(nc(n1)N)N,-0.7702356061,-0.92548573,-0.64203703,-0.90081066,-0.8973701,-1.0719869,train
CHEMBL441027,0,C(=NCCC)=O,-2.2404134454,-2.2354262,-2.2128234,-2.191038,-2.105912,-2.3724282,train
CHEMBL26886,0,C(=NC1CCCCC1)=O,-2.2185725416,-2.1230254,-2.2706165,-2.2491717,-2.2591457,-2.0522025,train
CHEMBL282411,0,S(=O)(=O)(O[C@@H](CON)CN)C,-2.0011237908,-1.7847127,-1.7312877,-2.0557106,-2.1137795,-1.8698943,test
CHEMBL281956,0,n1c2cc(N(C)C)ccc2ccc1C,-2.2631047212,-2.1840577,-2.3111136,-2.074807,-2.330006,-2.1243944,test
CHEMBL26191,0,n1(C(=C)C)cncc1,-2.8127778251,-2.889298,-2.934522,-2.8989499,-3.090447,-2.9738216,train
CHEMBL281983,0,c12c(ccc(c1)N)c(ccn2)C,-2.184766105,-2.3074145,-2.3417916,-2.2069,-2.3445609,-2.3528147,train
CHEMBL26683,0,N1C(=O)C[C@@H](c2ccc(cc2)Cl)C1,-3.0464321528,-3.0737543,-3.2722738,-3.1390634,-3.0613627,-2.9918535,train
CHEMBL27347,0,N1=C(c2ccccc2)CCCC1=O,-1.1895180281,-1.1929003,-1.3819271,-1.4161346,-1.5975542,-1.488417,train
CHEMBL27123,0,N1(N=CCCC1)c1ccccc1,-3.1550852628,-3.1449592,-3.1706078,-3.1091213,-2.9565616,-2.9779434,train
CHEMBL283696,0,N1(NCCCC1)c1ccccc1,-3.1545329227,-3.1244202,-3.2715104,-3.0565062,-3.1305196,-2.9299855,train
CHEMBL283470,0,C1(=O)N[C@@H](C(=O)O)C[C@H](N1)CO,-2.6651493986,-2.8752322,-2.9732363,-2.8306997,-2.8832538,-2.938615,test
CHEMBL285794,0,c1(c2c(ccc1N)cncc2)CCC,-2.2954795404,-2.292392,-2.2800524,-2.312454,-2.452062,-2.1924949,train
CHEMBL29442,0,[nH+]1c(c2c(cc1[O-])ccc(c2)OC)C,-1.6438766863,-1.7987301,-1.7993618,-1.9381043,-2.1010702,-1.8295712,train
CHEMBL28919,0,[C@]1(c2c(CCC1=O)cccc2)(N)C,-2.698980581,-2.6339307,-2.5622828,-2.559301,-2.5477273,-2.7681408,test
CHEMBL30163,0,P(=O)(C#C[C@@H](C(=O)O)N)(O)O,-2.2522301235,-2.0206828,-2.1995869,-2.5532405,-2.4001586,-2.2076058,valid
CHEMBL29824,0,C1(=O)c2c(CC[C@]1(N)C)cccc2,-1.7430573372,-1.8173791,-1.4717075,-1.8192732,-1.7978282,-1.8848512,test
CHEMBL282554,0,S(=O)(=O)(c1c[n+]([O-])ccc1)N,-1.4337006778,-1.656433,-1.2220421,-1.6858966,-1.6953082,-1.4806937,train
CHEMBL28890,0,c1(sc(cc1)SC)C(=N)N,-1.9974220016,-2.0268655,-2.0902205,-2.0828636,-2.3209364,-1.9449133,train
CHEMBL28517,0,C(=O)(/N=N/C(=O)N)N,-0.3104028252,-0.10937313,-0.08093731,-0.60696,-0.34964544,-0.57118297,train
CHEMBL32841,0,c12c(c3occc3)ncnc1[nH]cn2,-1.6930741257,-1.873444,-1.9982082,-1.8372248,-1.990766,-1.9874043,test
CHEMBL29207,0,[N+](=[N-])=CC(=O)C=C=CCCCCCC,-1.0957348957,-0.9534118,-1.0258514,-1.1101106,-1.0056446,-0.9642433,train
CHEMBL281438,0,[C@@H]1(C(S[C@H](N1)C)(C)C)C(=O)O,-2.8775122892,-2.938071,-2.8537834,-3.009167,-2.8033152,-2.8103127,train
CHEMBL283404,0,S1(=O)(=O)C[C@@H]([C@H](CS1)O)O,-0.8876800375,-0.90422237,-0.74393064,-1.3322707,-0.9843074,-1.2119284,train
CHEMBL31194,0,c1(=O)c2c(cc(n1N)NN)[nH]cn2,-2.8845641652,-2.95224,-2.8690503,-2.7582471,-2.844611,-2.7484305,train
CHEMBL31624,0,C1(=O)OC(=C)CC[C@@H]1C(C)C,-2.8045592686,-2.8695931,-2.987633,-2.8799589,-2.8907435,-2.7739959,train
CHEMBL31425,0,[N+](=O)(c1c(cc(cc1)F)F)[O-],-0.4897029128,-0.44431192,-0.26597288,-0.6601091,-0.46963677,-0.5545033,train
CHEMBL31352,0,c1c(C(C)C)cccc1C(C)C,-3.3266789096,-3.2167509,-3.397752,-3.0846317,-3.2349532,-3.1124134,train
CHEMBL31747,0,C(=C)CCC=C,-3.5540519999,-3.616567,-3.5546744,-3.4431107,-3.540756,-3.46277,train
CHEMBL31808,0,C1(=O)OC(=C)C[C@@H](C1)C,-2.9169021197,-2.8480968,-3.012391,-2.8777144,-2.898961,-2.7976727,train
CHEMBL31155,0,N1(C(=O)CCNC1)O,-2.7155160688,-2.7908635,-2.7953503,-2.8218272,-2.7866926,-2.8095384,train
CHEMBL30891,0,C1=C[C@H](CCCC(=C1)C)C,-2.8976506148,-2.7991805,-2.9562902,-2.7374008,-2.8085086,-2.946373,train
CHEMBL31171,0,c12c(NCC2)ccc(c1)C[C@H](N)CC,-3.1328094894,-3.2505562,-3.37705,-3.1911986,-3.2379487,-3.1201117,train
CHEMBL447828,0,c1(c2c(NCC2)ccc1C[C@H](N)C)C,-3.2929882049,-3.357347,-3.5092647,-3.296672,-3.216635,-3.145928,train
CHEMBL30446,0,N1C(=O)CNC1,-3.0548137059,-3.083417,-3.0510585,-3.12311,-3.035773,-3.080132,train
CHEMBL31620,0,c12c(CC[C@H](C2)N)c(ccc1C)C,-3.4488536474,-3.3491774,-3.364383,-3.2950504,-3.230798,-3.3181376,train
CHEMBL30285,0,c1(cc(=O)[nH]o1)[C@H](C(=O)O)N,-2.1641608366,-2.3389068,-2.3023791,-2.2146113,-2.2867968,-2.2381153,train
CHEMBL30725,0,c12c([nH]c(=O)nc1ccc(c2O)O)C,-1.3672488193,-1.6956748,-1.7889781,-1.828027,-1.8911755,-1.8956121,valid
CHEMBL33063,0,c1(c(CO)cccc1C)O,-3.0143771259,-3.0866566,-3.1283243,-3.022868,-3.1060107,-2.9834263,valid
CHEMBL33432,0,c12nc[nH]c2cc[nH]c1=S,-2.3807803201,-2.2939394,-2.0131972,-2.010783,-1.9860225,-2.1138659,test
CHEMBL282604,0,C1(CC1)/C(=N/OCCC(=O)O)/C,-3.044239896,-3.0593705,-3.236156,-3.0925872,-2.9837868,-3.0914886,train
CHEMBL33863,0,C\1(=N/OCCC(=O)O)/[C@@H]2C[C@H](C1)CC2,-3.0062270774,-3.0752592,-3.1027339,-3.0312269,-2.962108,-2.8683963,train
CHEMBL284755,0,c12c(nc[nH]c1=O)C(=O)C=CC2=O,0.1521087368,0.22277866,0.23732993,0.053709634,0.16034967,0.2449702,train
CHEMBL33232,0,N(=C\1/C=CC(=O)C=C1)\C(=O)C,0.0688784599,0.12818255,0.16593191,-0.05582039,0.26834878,-0.23234451,train
CHEMBL286232,0,n1c[n-]c2c1c[nH+]cc2,-2.1247989772,-2.1466014,-2.2044656,-2.2132485,-2.0770402,-2.255537,train
CHEMBL34269,0,C1=C[C@@H](N)Cc2c1cccc2,-2.5107223855,-2.4767976,-2.698747,-2.4489396,-2.3815465,-2.6015296,train
CHEMBL284488,0,c12nc[nH]c2ccnc1NCCO,-2.966684876,-2.866807,-2.9057376,-2.8023844,-2.9859335,-2.8126097,valid
CHEMBL431896,0,c12c(nccc2[nH]cn1)N(C)C,-2.9074123174,-3.02109,-2.999013,-2.7928064,-2.9547372,-2.8696384,train
CHEMBL33547,-1,C(=N\NCCCCC)(/C(=O)[O-])\C,-2.7164169745,-2.5405827,-2.820625,-2.698506,-2.6233552,-2.546257,train
CHEMBL32954,0,c12c(n3c(C1=O)ccc3)ccs2,-1.054634357,-1.306495,-1.2861617,-1.3218265,-1.2552931,-1.361701,valid
CHEMBL36239,0,[C@]12(N(CCc3c1cccc3)CCC2)C,-3.1196076588,-3.1356144,-3.2368078,-3.1312196,-3.1730037,-2.9750342,train
CHEMBL35790,0,O1C([C@](CC1=O)(CC)C)(C)C,-2.8601965533,-2.965571,-3.0365813,-2.9068902,-2.9087543,-2.8538828,train
CHEMBL32694,0,C1(=O)[C@H](C(C)(C)C)CCO1,-2.8486051952,-2.8694196,-2.8613615,-2.7431414,-2.8076274,-2.911027,train
CHEMBL32696,0,C1(=O)OC[C@@H](C(C)(C)C)C1,-2.8282206315,-2.903379,-2.801487,-2.7841504,-2.7818425,-2.8776934,train
CHEMBL286453,0,C1(=O)OC[C@](C1)(CC)C,-2.803857276,-2.8870924,-2.8419635,-2.7906404,-2.828066,-2.7755914,train
CHEMBL287301,0,n12c(c3c([nH]c1=O)cccc3)cc(c2)C,-2.4882169089,-2.7507243,-2.711056,-2.7301939,-2.5529506,-2.5186634,test
CHEMBL35845,1,C(C(=O)OC)[C@H](C[N+](C)(C)C)N,-2.9216213374,-2.9040918,-3.0762956,-2.928414,-2.839595,-2.8322453,valid
CHEMBL32167,0,C1(=O)OC(C[C@]1(CC)C)(C)C,-2.8477023983,-2.9961424,-2.7692723,-2.9253857,-2.9037993,-2.8312793,train
CHEMBL285217,0,C1(=O)OC[C@H](C1)C(C)C,-2.7982776297,-2.8642673,-2.9769745,-2.8544137,-2.7538738,-2.73846,train
CHEMBL34149,0,n1(c(=O)[nH]c(c(c1=O)N)N)C,-2.7057234249,-2.8690548,-2.8769205,-2.6433687,-2.744734,-2.732718,train
CHEMBL793,0,[nH]1c(=O)n(c(=O)c2c1[nH]c(=O)[nH]2)C,-2.3034579761,-2.3035274,-2.3834126,-2.2501924,-2.4552333,-2.26943,train
CHEMBL794,0,[nH]1c(=O)n(c(=O)c2c1[nH]c(=O)n2C)C,-2.378628921,-2.367109,-2.45475,-2.3213222,-2.4848835,-2.405332,train
CHEMBL35630,0,C1(=O)[C@](C(C)C)(CCS1)C,-2.6416440693,-2.6336622,-2.5494196,-2.559597,-2.420624,-2.6857605,train
CHEMBL34423,0,C1(=O)C(CCS1)(CC)CC,-2.6470485722,-2.5830994,-2.407668,-2.5646555,-2.4418352,-2.57915,valid
CHEMBL35530,0,c1([nH]c(=O)[nH]c1)C(=O)c1occc1,-1.3094279287,-1.1765789,-1.1599262,-1.3410555,-1.3649368,-1.2860565,train
CHEMBL34533,0,C(=O)(C(=C)Br)O,-1.4105641067,-1.4093128,-1.4407431,-1.4471663,-1.4455776,-1.2708209,train
CHEMBL433233,0,c12c3c(cccn3nc1)C[C@H](C2)N,-2.5665568595,-2.7552567,-2.891763,-2.6376119,-2.7477624,-2.746303,train
CHEMBL33959,0,O1C(=O)Cc2c1cc(cc2)CC(C)C,-2.8284806393,-2.9309094,-2.9784236,-2.8519237,-2.8274992,-2.4582005,test
CHEMBL422577,0,c1(cc(OC)ccc1)c1cnccc1,-2.2932350026,-2.3761473,-2.2375934,-2.1973927,-2.2661335,-2.1216302,train
CHEMBL35505,0,n1nc(c2c(c1NN)cccc2)NN,-2.1286378757,-2.0220995,-2.3462996,-1.955294,-2.353636,-2.2224598,valid
CHEMBL286189,0,n1c(n(ccc1=O)COCCO)N,-2.5055523695,-2.5055144,-2.4656057,-2.3622491,-2.3525112,-2.3674414,train
CHEMBL35581,0,[nH]1c(=O)c(C=C(F)F)c[nH]c1=O,-1.9193015986,-1.8890592,-1.7787501,-1.7025318,-1.7224832,-1.856168,train
CHEMBL431307,0,C1(=O)N([C@@H](Cc2n(cnc2)C)CO1)C,-3.9317695852,-3.5813532,-3.7138972,-3.3939521,-3.3404698,-3.4442077,train
CHEMBL288389,0,[n+]1([n-]c(=O)on1)c1ccc(cc1)Cl,-0.5935770298,-0.5426053,-0.33795682,-0.54890245,-0.6701679,-0.882068,train
CHEMBL288298,0,n1(C(=C)C(=O)C)ncnc1,-1.4190235277,-1.2101866,-1.339243,-1.2959651,-1.3715158,-1.3401062,valid
CHEMBL37240,0,c12c(c(=O)nn[nH]2)cccc1C(=O)N,-0.9844652595,-0.91457105,-1.1026518,-1.0101068,-1.0916328,-1.0965434,train
CHEMBL288958,0,CN(N=O)C(=O)N,-1.2873764068,-1.1009471,-0.78701603,-1.2291249,-1.434041,-1.2806106,test
CHEMBL289010,0,c12c(n(cn1)CCC)N=CNC[C@H]2O,-2.8652699321,-2.9723907,-2.9213934,-2.8342137,-3.0253487,-2.8557496,train
CHEMBL287366,0,n12c(nnn(c1=O)C)c(cn2)C(=O)N,-0.7750920195,-0.62175924,-0.88991773,-0.86454004,-0.96661127,-1.1110287,train
CHEMBL288850,0,C1(=O)NCCCC[C@@H]1N,-3.1287607567,-3.1350386,-3.295676,-3.1694262,-3.182433,-3.0830617,train
CHEMBL39929,0,C1(=O)NCC[C@H]1NC=O,-3.2075025122,-3.072112,-3.2188718,-3.1759503,-3.1797383,-3.0990617,train
CHEMBL38345,0,C(=C\[C@H]1CNCCC1)\c1ccccc1,-2.5868248065,-2.5310326,-2.6456158,-2.590348,-2.4833596,-2.5196295,train
CHEMBL39986,0,n1(c(=O)[nH]c2c(c1=O)[nH]cn2)CCC,-2.3176783257,-2.26329,-2.4167364,-2.261823,-2.3532736,-2.275927,train
CHEMBL38527,0,C(=C\1/CC[C@H](CC1)CCC)(\C(=O)O)/C,-2.2031990573,-2.2054777,-2.2363513,-2.237497,-2.1147926,-1.9482636,train
CHEMBL288574,0,n1(c(=O)c2c([nH]c1=O)cc[nH]2)C,-2.4291947477,-2.4692626,-2.5686953,-2.3124368,-2.4823842,-2.6179376,train
CHEMBL288520,0,N1C(=O)N/C(=C\C2CCCCC2)/C1=O,-1.851419367,-1.5512736,-1.6089998,-1.6200475,-1.6961498,-1.8335433,train
CHEMBL288660,0,n1c(=O)c2c(n3c1CCC3)CCC2,-2.7352513974,-2.7666674,-2.7601404,-2.5299804,-2.5202205,-2.4592168,train
CHEMBL277776,0,[nH]1cc(cc1)CCC(=O)N,-3.2523426613,-3.375325,-3.7299757,-3.4719064,-3.6018221,-3.3865366,train
CHEMBL39231,0,c1(c(nc(n1C)C)F)[N+](=O)[O-],-0.6380939446,-0.6298302,-0.49888098,-0.81638783,-0.58827424,-0.8230021,train
CHEMBL36988,0,[C@@]1(C(=O)O)(C[C@H](C(=O)O)CC1)N,-2.7436857844,-3.1783097,-2.9889576,-2.9837847,-2.952788,-3.0625477,train
CHEMBL289963,0,c1(=O)n2c(nc3c1CCCC3)CCC2,-2.5505919676,-2.5773659,-2.6987007,-2.3450577,-2.5138118,-2.5173516,train
CHEMBL39019,0,c1(n(c(nc1)CCO)C)[N+](=O)[O-],-0.583746673,-0.6422422,-0.47288907,-0.8658083,-0.7294537,-0.698572,train
CHEMBL289439,0,C(=O)([C@@H](C[C@H](C(=O)O)C)N)O,-3.0914576934,-3.1641285,-3.0201898,-3.0326817,-2.98801,-2.982131,train
CHEMBL288059,0,C(=C\CN)/[C@@H](N)CF,-3.282596848,-3.2927682,-3.4563873,-3.3537068,-3.372241,-3.1328952,train
CHEMBL41659,0,[C@@H]1([C@@H](C1)C(=O)O)[C@H](C(=O)O)N,-3.1890835126,-3.0935416,-2.9793854,-2.9826686,-2.9259665,-3.0578809,valid
CHEMBL38506,0,c1(oc(=O)sn1)c1nccnc1,-1.2744459244,-1.1110513,-1.2782061,-1.1848706,-1.0443175,-1.2706803,train
CHEMBL43242,0,c1(n(c(nc1C)C)CCO)[N+](=O)[O-],-0.7088809249,-0.78221637,-0.76712215,-0.93548095,-0.75570977,-0.8637168,train
CHEMBL41597,0,C([C@@H](/C=C/CN)N)(F)F,-3.2325087859,-3.1549544,-3.3691814,-3.184006,-3.1757827,-3.1153746,train
CHEMBL288544,0,N1[C@@H](C[C@@H]1C(=O)OC)C(=O)OC,-2.9636528977,-3.042798,-2.8973196,-2.8785722,-2.9338112,-2.8862123,train
CHEMBL287749,0,C(=CCN(C)C)=CC,-2.9399705296,-3.0947175,-3.6799936,-2.9786677,-3.1599867,-2.892831,valid
CHEMBL290552,0,N1[C@H](C[C@@H]1C(=O)N)C(=O)N,-3.3266750957,-3.3415594,-3.4784858,-3.2612545,-3.2841246,-3.3582535,train
CHEMBL41116,0,O1[C@@H](C(=O)O)CCC[C@@H]1CC,-2.6527981832,-2.7258997,-2.7876945,-2.787923,-2.6139476,-2.729628,train
CHEMBL287747,0,C12(C(=O)[C@@H](OC1)C)CCN(CC2)C,-2.4554204496,-2.4600844,-2.2546237,-2.4728007,-2.3370004,-2.4631147,train
CHEMBL288601,0,c1([N+](=O)[O-])n(cnc1F)C,-0.6498052956,-0.4992615,-0.50135595,-0.7507552,-0.69404316,-0.68342316,train
CHEMBL40393,0,C1(=NCC[C@H]1C)NC(C1CC1)C1CC1,-3.6874455026,-3.6660655,-4.010344,-3.5845697,-3.6274066,-3.3981817,train
CHEMBL37568,0,c1([nH]cnc1)[C@H]1[C@@](N)(C)CCCC1,-3.754635228,-3.7843442,-3.730979,-3.7223332,-3.7319992,-3.5971756,train
CHEMBL41043,0,S(=O)(=O)(c1ccc(C(=O)C)cc1)C,-1.2808235977,-1.2266017,-1.0860384,-1.4393482,-1.2948763,-1.4082438,train
CHEMBL38354,0,CCNP(=O)(O)O,-2.9613589656,-2.9250288,-3.0452888,-3.0117319,-2.9041893,-2.962327,train
CHEMBL291064,0,C(=N\c1ccc(cc1)C)(\N=C(N)N)/N,-3.1229133202,-3.1684883,-3.1443539,-2.953365,-3.0601919,-2.9450972,train
CHEMBL41272,0,C(=N)(N(c1cc(Cl)ccc1)C)N,-2.8143581235,-3.0156968,-3.218747,-2.9730563,-2.9074357,-2.861105,train
CHEMBL40542,0,[C@H]12c3c(CC[C@@H]1NCCO2)cccc3,-3.0152685219,-3.0354786,-3.1598797,-3.0641258,-3.131283,-2.873624,train
CHEMBL42710,0,c1(c(ccc(c1)CC=C)O)OC,-3.2940018227,-3.2678604,-3.302767,-3.1232862,-3.0623362,-3.1575446,train
CHEMBL295316,0,c1cc(c2c(c1)C(=O)C(=CC2=O)C)O,-0.2566909373,-0.16093281,-0.104005665,-0.24114022,-0.20299749,-0.3380642,train
CHEMBL295082,0,c1(c([nH]ccc1=O)C)O,-2.634477992,-2.73143,-2.7847917,-2.55806,-2.6150954,-2.5113287,train
CHEMBL40426,0,C(=O)(Oc1ccc(N)cc1)C,-3.6651078089,-3.352007,-3.5182335,-3.153134,-3.0588558,-3.0064094,train
CHEMBL298456,0,n1c(n[nH]c1N)c1cc(ncc1)N,-2.2100681199,-2.5758445,-2.4831345,-2.676751,-2.5877821,-2.6119916,test
CHEMBL287899,0,c1(=O)c(ccc[nH]1)O,-2.2989639574,-2.2565722,-2.312115,-2.1676738,-2.2934232,-2.271153,valid
CHEMBL287875,0,n1c([nH]nc1C)c1cc(ncc1)CO,-1.8277645726,-1.786149,-1.8661084,-1.8836759,-1.9344568,-2.031541,train
CHEMBL43605,0,[N+](=O)(CCOC(=O)C)[O-],-0.7889749302,-0.7686227,-0.80628395,-1.0033937,-0.9825076,-1.0524668,train
CHEMBL289127,0,P(=O)(C#CCCO)(O)O,-2.7800829819,-2.5928082,-2.7027688,-2.8488324,-2.6899698,-2.5392041,train
CHEMBL44174,0,P(=O)(/C=C/CCO)(O)O,-2.3095367266,-2.470372,-2.2011778,-2.518686,-2.453613,-2.4310684,train
CHEMBL46931,0,c1cccc(c1O)C,-3.125185608,-3.1489053,-3.1831682,-3.1034095,-3.132848,-3.0226316,train
CHEMBL415906,0,c12c3c(C(c1cccc2)CN)cccc3,-2.5340883995,-2.5518823,-2.615077,-2.4657447,-2.4637992,-2.4842346,train
CHEMBL46557,0,c1(c(Cl)cccc1Cl)Cl,-2.5321401788,-2.4497452,-2.685754,-2.5575578,-2.5314338,-2.685958,train
CHEMBL43946,0,c12c([nH+]cn1ccc(=O)[n-]2)C(=O)N,-1.9971071811,-2.1855555,-2.1799889,-2.044394,-2.1834369,-1.9456506,train
CHEMBL45235,0,c1c(Cl)cccc1Cl,-3.1940201053,-2.8322282,-2.8893268,-2.7361717,-2.829403,-3.0634656,train
CHEMBL45315,0,O=C(CC)CC,-2.6835150392,-2.6914978,-2.609218,-2.6763124,-2.638198,-2.750432,train
CHEMBL296057,0,n1c(c([nH]c1)C)CCNCCN,-3.8319371749,-3.8051991,-4.047557,-3.7060318,-3.7748907,-3.5918293,train
CHEMBL47831,0,c12c(C(=O)C=C1)ccc(C(=O)N)c2,-0.6291065692,-0.64217013,-0.5622382,-0.6683578,-0.5326557,-0.7068548,train
CHEMBL295053,0,n1c(snc1)N,-2.706463575,-2.8180842,-2.8125336,-2.6756265,-2.7468817,-2.6886907,train
CHEMBL47807,0,c1(c(cc(cc1)O)C)C(=O)C,-2.0024379269,-1.9394567,-1.9171573,-1.9083167,-1.9552715,-1.9277909,train
CHEMBL298246,0,C1C[C@H]2[C@H]3[C@H]([C@@H]1O2)C(=O)OC3=O,-2.4153806389,-2.5284986,-2.5032935,-2.4455256,-2.457128,-2.6667995,train
CHEMBL47548,0,n1c(snc1CCC)N,-2.8038818631,-2.890669,-2.890354,-2.770876,-3.014199,-2.8972144,train
CHEMBL44551,0,c12c(c(ccc1C#N)OC)cccc2,-1.9019372211,-1.9126247,-1.9029115,-1.9207789,-1.7657676,-1.919283,train
CHEMBL297556,0,c1(nc(sn1)N)c1ncccn1,-1.7656166014,-1.6921133,-1.7285277,-1.1521249,-1.6383321,-1.6859021,valid
CHEMBL44735,0,n1c(nsc1N)c1cnccc1,-2.0732539907,-2.098426,-2.1978261,-1.968248,-2.1175818,-2.0466282,train
CHEMBL47015,0,C(=O)(c1cc(/C=C/C(=O)C)ccc1)N,-1.340467324,-1.2774693,-1.447955,-1.2774806,-1.0836806,-1.4348657,train
CHEMBL46019,0,n1c(noc1N)c1ncccc1,-1.9965832977,-2.026999,-1.8796498,-1.7376751,-1.8318865,-2.0171006,train
CHEMBL48338,0,C(=S)(NN1CCCC1)N,-2.7916566583,-2.7574372,-2.761265,-2.8309052,-2.8503296,-2.9508734,train
CHEMBL48887,0,C\1(=C(\OC)/C)/C(=O)C=CC1=O,-0.9312482256,-0.9005045,-0.80726707,-0.75537205,-0.48674667,-0.53351796,train
CHEMBL44630,0,N(C=O)(C1CCCCC1)C(C)C,-3.3088996754,-3.139438,-3.3653302,-3.156553,-3.1647308,-3.1330078,train
CHEMBL291214,0,C(=O)NCC1CCCCC1,-3.1301963973,-3.0682914,-3.246525,-3.0972264,-3.1058235,-3.0842443,valid
CHEMBL47461,0,C1(=O)[C@H]2[C@@H]([C@H](O1)OCC)[C@H]1O[C@@H]2CC1,-2.6309660887,-2.6733432,-2.7608428,-2.7258692,-2.582896,-2.8181243,train
CHEMBL296494,0,N[C@H](P(=O)(O)O)C,-2.8777103665,-2.9205842,-2.9116797,-3.0107882,-2.92706,-2.9257815,train
CHEMBL297878,0,n12c(n(ccc1=O)C)ccn2,-2.2163304167,-2.3373022,-2.1859534,-2.0479984,-2.157844,-2.2819707,train
CHEMBL44373,0,c1(n(cc(n1)CCN)C)C(C)(C)C,-3.7212394026,-3.7299037,-3.7214575,-3.6320171,-3.616488,-3.5557642,train
CHEMBL46655,0,C1(CC1)N(C=O)CCCCCCC,-2.9917042118,-3.0836241,-3.140897,-3.1190512,-3.0884452,-3.088047,train
CHEMBL48122,0,C(=O)N[C@H](CCCCCC)C,-3.1177855192,-3.1421332,-3.3502092,-3.1633017,-3.0850968,-3.0026746,train
CHEMBL43719,0,C(CCCCCNC=O)C,-3.0644856486,-3.0838733,-3.0808816,-3.0778873,-3.0787282,-3.1511467,train
CHEMBL46360,0,n12c(nncc1c(nc2)C)N(C)C,-2.1176061579,-2.5074344,-2.5814974,-2.41871,-2.3826382,-2.4502068,test
CHEMBL299094,0,C(=O)NCC(C)C,-3.1365716708,-3.1064246,-3.0754826,-3.0655339,-3.041337,-3.0946388,train
CHEMBL295478,0,C1(=C(C(=O)OC1)O)c1ccccc1,-1.7031463874,-1.6519315,-1.7702821,-1.8110237,-1.8460836,-1.436403,test
CHEMBL298367,0,n12c(c([nH+]c2)CC)cn[n-]c1=O,-2.2985690982,-2.4282699,-2.4565346,-2.485043,-2.4082146,-2.3108776,train
CHEMBL46197,0,n1c([nH]cc1CCN)C1CCCC1,-3.7128317139,-3.7611666,-3.9083374,-3.6331081,-3.7154317,-3.5939336,train
CHEMBL45826,0,n12c(cc(n1)C)n(ccc2=O)CC,-2.2554189847,-2.3385684,-2.3496313,-2.1791599,-2.288999,-2.4285002,train
CHEMBL49963,0,C1(CC1)NC=O,-3.0193510813,-3.0265963,-3.3329356,-3.0341973,-3.0086057,-3.0304937,valid
CHEMBL45467,0,C12=NC(=N)NC(=O)[C@@H]1N=CN2C,-2.1112626916,-2.116218,-2.0847719,-2.136122,-2.0042198,-2.1419504,train
CHEMBL296027,0,C(=O)NC(C)C,-3.0769740615,-3.1207108,-3.1293633,-3.1183527,-3.0967107,-2.97823,train
CHEMBL290330,0,[nH]1c(=O)c(cnc1N)C(=O)OCC,-1.8507654915,-1.8217169,-1.9401132,-1.8503958,-1.9215364,-2.0527632,train
CHEMBL45919,0,n12c(c([nH+]c1C)C)c(n[n-]c2=O)CC,-2.5577786125,-2.673194,-2.606994,-2.5699208,-2.572757,-2.3279202,valid
CHEMBL297652,0,[C@]12(CC(=O)C[C@@H](C1)CCC2)O,-2.6163599437,-2.5590572,-2.6256654,-2.4726985,-2.515229,-2.4904304,train
CHEMBL46896,0,N(=N\c1cc(Cl)ccc1)/N(C)C,-1.8036574052,-1.6500887,-1.6731352,-1.7467376,-1.6678379,-1.8254554,train
CHEMBL297879,0,n12c(nncc1cnc2)NC,-2.2249952432,-2.300239,-2.4157207,-2.407077,-2.215242,-2.2738338,train
CHEMBL46034,0,N(=N\c1ccc(C(=O)N)cc1)/N(C)C,-1.701805961,-1.6568798,-1.59493,-1.5263139,-1.607748,-1.6458017,train
